-1.3081 6.2755227
-2.4206433 3.3703288
3.5097409 -1.9011924
4.9873834 -1.5970195
0.22458251 4.9711746
2.5839669 5.768568
4.5257807 -0.84163682
-2.5956708 2.0344728
-0.25022984 6.4261953
1.9337602 5.6247625
4.2997494 -1.0904688
7.9104699 2.871352
-1.4580842 -1.8289867
-0.14886437 -0.73671133
3.5564333 1.2450575
0.47125377 12.894917
0.45951189 2.9545653
1.4854588 1.3791682
1.0715575 -2.3016058
0.45400788 3.8800102
10.560833 1.0006689
2.8911823 0.58944989
-3.1487318 1.0178367
-0.0019073821 3.1377557
2.8814585 6.9728379
-0.25362398 3.8834437
4.4915641 0.49835962
5.4133018 0.68579149
0.62261397 4.9256295
2.6807457 1.9133894
0.87396363 -1.3973683
-1.1691238 1.9893316
0.052077755 7.6767677
6.5409353 4.2561362
1.6093449 2.3430386
2.4995263 6.8551375
9.3024792 -0.97014277
0.43185425 -1.5409213
0.079597791 12.186847
-0.78049507 6.2245747
4.813044 -2.560486
3.9213948 -1.6176714
0.60724861 7.9769011
4.3839149 -2.2718651
1.1655384 4.2135197
-0.58693748 4.4623517
2.1430501 3.551045
0.89107192 -0.03439727
-2.2623573 2.8312097
0.58798459 20.892532
-0.44530103 3.8297691
-0.54510703 3.0089468
3.9857 6.6813389
-0.99909589 9.6806527
-0.25862345 -2.0831204
0.16977178 12.426893
-0.11937207 0.94022822
-0.62941007 1.8151796
-1.6861795 -0.12377076
1.4533063 1.3158998
0.74292239 2.1625748
2.6418049 1.8640573
-0.57180146 3.8652156
-0.066900534 -0.80119153
3.3235679 2.937751
6.8417293 2.7551665
8.0394013 -0.26959598
-0.62314926 0.27641545
6.6333338 4.6455168
0.094573278 5.6133762
4.7414231 0.44607361
1.0287868 11.014161
-0.52737954 5.4546246
1.3823275 8.8819213
4.6421675 5.4063529
2.2475574 8.2913493
0.80330594 5.0985445
4.3919186 2.4825774
-0.76753772 2.6510237
0.83522918 -0.76799205
0.88302231 2.5933601
-0.18695669 3.4416509
-1.5049829 2.0488382
1.5772611 8.1436054
1.0723602 -0.012912287
3.0427947 3.5232483
-0.37959694 10.407734
4.3347687 0.70651907
2.7408082 5.5765159
-1.8385258 0.58695047
-2.1401454 4.0730215
2.1660064 0.56049187
-0.89935869 2.8621875
0.091362607 10.46772
-1.0945675 -3.2729745
-0.56031185 3.1578774
0.21465237 -2.6072682
1.8317297 1.0238202
9.9938054 -0.81979838
1.585884 10.641822
6.5879258 -0.6557955
1.1851923 4.0251537
0.36615017 1.1973664
-0.085912292 7.9513766
-1.5514459 0.99943185
3.105678 7.0408779
0.21423957 4.484695
3.1383351 0.66294318
4.0600729 -1.2436913
1.2405534 6.348915
-1.9121419 0.44804285
-2.3062288 6.4951441
-1.4857648 10.991893
4.3499506 5.4464952
-0.54329529 5.8312556
0.32266851 3.1587358
-2.9166232 -2.1394459
0.56557869 1.495278
12.417541 0.89905078
1.9320402 2.6441061
1.7471056 11.075308
12.089869 0.026927083
3.2717156 10.199953
7.0195775 -0.30350237
2.620775 5.3339957
-1.7032648 4.67142
4.8956729 2.0085949
1.4729143 -2.5479383
7.7386761 2.2138005
1.3077941 -2.8977573
3.9922818 7.3318214
0.37871765 8.4402547
-0.94921582 3.1626743
0.29175434 3.0988505
4.338117 2.0988773
-0.91490751 4.1493172
-0.30212804 0.96055186
2.3724525 3.2093303
4.933662 1.5206384
2.4884151 2.5385873
-0.06397653 4.2109319
1.4155006 9.148792
0.57375444 0.39200769
1.019946 -0.51283578
5.8975971 -0.9010298
5.3868253 -1.101388
-0.36431186 4.8328098
4.9738413 0.7561668
3.9207412 6.0745459
-0.19185296 -3.4489317
-0.34009422 2.5731248
3.1556842 3.72882
-1.5762942 -0.60150237
-1.6320682 3.5704724
5.0431918 7.4419098
13.798233 -0.56110757
10.014411 2.71895
-2.0774341 -1.0437244
1.7129922 1.6457612
1.9093018 -2.2301196
6.2726952 1.003282
-2.4030879 0.9596556
3.640312 0.82796855
4.4780219 3.487966
-0.13869343 0.48638004
-0.031548754 17.69618
0.83808438 4.237441
0.31997384 1.0074729
3.0422558 -1.7842116
0.08917247 -1.3124003
-1.2917829 0.088693254
1.5842443 5.0790666
-2.4564309 -1.3598642
-1.718527 10.264547
1.1171375 -1.0783125
4.96187 4.3660984
1.9838352 3.973461
0.50435808 8.9630265
-0.95163529 1.3623412
1.2792306 -1.0420581
2.5649666 -2.4316392
-2.0848186 2.6871896
0.29438021 -1.1729373
0.18870327 3.0281217
5.9187417 2.5110683
6.5506017 0.35317819
-0.95539636 6.1667975
6.7017785 1.9447332
2.1224445 3.6251568
-2.4124905 -0.58761665
3.6593467 1.2044986
14.962376 -0.84917297
2.2117928 12.601083
1.6034166 8.1148367
7.0164242 1.3026579
4.6577736 0.97142058
-1.2161258 -3.2331477
7.1903279 0.50175531
9.0837064 -0.80057298
6.5955282 2.9355419
-0.0090969915 -2.2154008
-1.6015897 4.2720038
0.04007214 -3.1355943
2.3121263 -0.63434839
-0.50592537 2.4679721
2.2769007 2.5067511
6.8885248 0.209095
0.12520078 6.0000933
-1.9281608 5.0386971
7.3127003 1.1220174
4.7981029 -0.52891796
1.2028854 3.2043693
3.6451969 2.1702625
4.9661586 5.6022045
4.0782705 2.469083
